Room No. 1 , Exit trans_1, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
4.190877948150538934e+00,4.519831014997474306e+00,4.672781047437094770e+00,4.895978835935681062e+00,5.135350367882727696e+00,5.291344363665221096e+00,5.657767011003008939e+00,6.558710648704861867e+00,1.000000000000000000e+01,9.452767456500453136e+00
3.848141313557135845e+00,4.311339680306025102e+00,4.426274375414113393e+00,4.648659019309262064e+00,4.881071243440123553e+00,5.099206055551205097e+00,5.360971273218144262e+00,6.210674569820032964e+00,9.225784283986282475e+00,8.972770858459357513e+00
3.592650223700832868e+00,4.007027805208620563e+00,4.242448363929580246e+00,4.440667316061658987e+00,4.695206266165270925e+00,4.835076826808457184e+00,5.155217857612296228e+00,5.912203767040194791e+00,8.960878683404359890e+00,8.810179809620645841e+00
3.445840250053810117e+00,3.783594552724823146e+00,4.062370581667457792e+00,4.201595026850814207e+00,4.438007064983047201e+00,4.644164128718545115e+00,4.866387008518742618e+00,5.564911880929396482e+00,8.173021633145525655e+00,8.293418786392154018e+00
3.284942138629487030e+00,3.560782525557064204e+00,3.924118970864319156e+00,4.003283943534324152e+00,4.237200598695268994e+00,4.384026315723243528e+00,4.653618378147576173e+00,5.262773307295955050e+00,7.910109163369655860e+00,8.191127919468980778e+00
3.249266249422745112e+00,3.339667087335638218e+00,3.665639135867470699e+00,3.769107271070256004e+00,3.969805012365510866e+00,4.189129544026770624e+00,4.376024630602683985e+00,4.940088821775360017e+00,7.174892272176655261e+00,7.601971176596351576e+00
3.231914198872803290e+00,3.277132959474932772e+00,3.446156674046153334e+00,3.573756753603095859e+00,3.762896799489209965e+00,3.927400192713113025e+00,4.158942409822449449e+00,4.656119770548265535e+00,6.828847618286966181e+00,7.513060794582794522e+00
3.124442489016005631e+00,3.051074505115610069e+00,3.251753991923745701e+00,3.328719165732648033e+00,3.499759861552615092e+00,3.726916863067591734e+00,3.876603630694358316e+00,4.327120164965232441e+00,6.180331711395319338e+00,6.889168368150849986e+00
2.947339900031423099e+00,2.864331358072043532e+00,2.971286946042946298e+00,3.143064133010638805e+00,3.295260274909264098e+00,3.454487371004215657e+00,3.645108873329319099e+00,4.064399304018192716e+00,5.793125539400767465e+00,6.736622155968144732e+00
2.797645821439729286e+00,2.744335100028909569e+00,2.781858398527000009e+00,2.903183945907404251e+00,3.045934058551694967e+00,3.228802324185960249e+00,3.385301384800679436e+00,3.714983813707102733e+00,5.146821352629350699e+00,6.174772244206350180e+00
2.625444452018757424e+00,2.581842354789159799e+00,2.553548830427188499e+00,2.730024403620786799e+00,2.873324034361993018e+00,2.988647963794233142e+00,3.100605612759069984e+00,3.240234922527563288e+00,4.634178610886860561e+00,5.749781334838711899e+00
2.497089397351620832e+00,2.471976157519877759e+00,2.420900438325503501e+00,2.510592028779590645e+00,2.657591098475750258e+00,2.811686693531356251e+00,2.928515858833353303e+00,2.977650993730919460e+00,3.264265335338543128e+00,3.306778252423577147e+00
