Room No. 1 , Exit trans_1, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
3.756680561882375535e+00,3.873763846657964915e+00,3.946011660618334638e+00,4.039446551854489087e+00,4.034104634431322722e+00,4.091812796978274491e+00,4.388699303711055322e+00,5.050842340699582600e+00,8.219245107941157258e+00,1.000000000000000000e+01
3.577279381553987836e+00,3.706576117224049671e+00,3.767948113955410516e+00,3.858995389793646869e+00,3.873433860928099826e+00,3.931270891132920386e+00,4.159500570463112723e+00,4.778633922618979568e+00,7.590546602774081997e+00,9.358346432974737894e+00
3.459047287134848769e+00,3.489502364984039318e+00,3.646779563864989804e+00,3.688980809202375699e+00,3.765642498368371172e+00,3.730873769771317239e+00,3.981172533912832989e+00,4.542274977541166159e+00,7.304197356435402355e+00,9.333427661741518833e+00
3.352636156435438330e+00,3.366126665954829900e+00,3.478385958633397834e+00,3.510309224327174515e+00,3.598797805104180014e+00,3.583379562534794172e+00,3.765390512985964833e+00,4.288695360973203918e+00,6.653446950230477164e+00,8.619309161003149811e+00
3.253589683645009778e+00,3.322412988937681000e+00,3.359482900629287450e+00,3.376993938659652805e+00,3.476433696592062805e+00,3.388486060266428623e+00,3.605756823837571901e+00,4.055755696489190321e+00,6.379468051982073007e+00,8.680844125235005038e+00
3.227670843129033518e+00,3.188741590250358193e+00,3.205432619465597099e+00,3.223033514437014802e+00,3.290077213254340549e+00,3.272205100474396389e+00,3.392403444719640948e+00,3.816547468627993211e+00,5.725487896735447002e+00,7.920427812103488563e+00
3.174003915814291865e+00,3.131049459262455592e+00,3.092034409269417861e+00,3.095283777576898210e+00,3.146857845336742621e+00,3.108979729451466500e+00,3.237705337637205361e+00,3.612676746141224804e+00,5.459940604007767817e+00,7.915988034813970842e+00
3.019056076734748295e+00,2.967191477590772841e+00,2.975690725730556707e+00,2.936574671515092660e+00,2.946712127295219474e+00,2.997716047294813002e+00,3.021378726025359285e+00,3.372946229753716718e+00,4.832303211649612074e+00,7.274289847569972878e+00
2.908686129300204648e+00,2.848815294512038854e+00,2.804202579729346390e+00,2.814186890293473464e+00,2.809378707351254612e+00,2.797602465502238012e+00,2.866313159792562182e+00,3.183641681086903041e+00,4.579213859191081148e+00,7.046216604536067685e+00
2.800922852327487611e+00,2.737862401909239463e+00,2.690776975676079541e+00,2.647420739543682622e+00,2.640083168333262620e+00,2.615335571152981764e+00,2.701436695682617017e+00,2.922753441985991074e+00,4.021183502980195001e+00,6.545583745355973981e+00
2.642984317465077559e+00,2.579713519841439151e+00,2.531754457361827360e+00,2.540515019023852350e+00,2.529531578645849876e+00,2.456477607494462312e+00,2.415523114744904998e+00,2.557362514616959182e+00,3.687582228561335995e+00,6.006744992969183627e+00
2.536967147616899787e+00,2.478259504044201922e+00,2.424226561946645653e+00,2.384902096202647037e+00,2.390763301371114480e+00,2.357136482520277188e+00,2.305931098415697988e+00,2.281201323545799298e+00,2.561882095488858369e+00,3.032097923873805279e+00
2.432839498376336618e+00,2.380391643561598602e+00,2.322178408462099775e+00,2.280111929143692873e+00,2.274549777420455499e+00,2.256047573514750937e+00,2.154505060130788241e+00,2.156486661918815440e+00,2.274312434080077772e+00,2.589083855470615259e+00
2.330590146760103565e+00,2.234723668063102853e+00,2.175261075157287394e+00,2.175934441698338162e+00,2.131332103944811873e+00,2.103151716468123489e+00,2.052313056527788060e+00,1.985718326131215017e+00,2.087912203231208519e+00,2.368418193128384974e+00
2.170980124501614039e+00,2.136256811178155246e+00,2.080452130972996194e+00,2.022267505725772629e+00,2.007060661847924976e+00,1.994335556386700681e+00,1.899072948386524740e+00,1.867730905447400058e+00,1.959869933680155052e+00,2.198086002161232955e+00
2.054016366320296161e+00,2.031836397252347659e+00,1.981499356026353853e+00,1.919263827356103125e+00,1.857954656548991057e+00,1.831533286185979659e+00,1.794641105885533161e+00,1.702834210824293537e+00,1.775019380832369764e+00,1.878459575149890037e+00
1.933395881386252402e+00,1.917723710813895366e+00,1.876569274108289775e+00,1.815661318658659873e+00,1.744476208177069942e+00,1.714674690564548687e+00,1.634344782918430994e+00,1.585351252274511902e+00,1.632755153018023764e+00,1.677714433881313916e+00
1.818390229103448164e+00,1.791703593071286571e+00,1.716009145710156059e+00,1.659666472836460960e+00,1.581843180528060167e+00,1.558596908831330063e+00,1.506922507688928103e+00,1.417302213900201835e+00,1.408104741153215933e+00,1.462772895079671231e+00
1.711353339961487974e+00,1.661511299617977500e+00,1.588486859686231378e+00,1.545282615958420092e+00,1.471997388986195920e+00,1.414174662441876285e+00,1.311408279263107657e+00,1.274357212183909516e+00,1.259530539022297946e+00,1.250791746680449901e+00
1.617672486676541288e+00,1.539990977878752387e+00,1.447530212824119200e+00,1.408140763207672341e+00,1.344967527615141378e+00,1.244573881938093596e+00,1.171348961452534088e+00,1.083592129186282005e+00,1.033014257788638979e+00,1.029594191035017925e+00
1.531313923439392433e+00,1.434602483224193037e+00,1.294974306045219015e+00,1.232356970809642904e+00,1.149031251723930280e+00,1.125618947192391861e+00,1.046043034950125961e+00,9.699123403946390276e-01,9.108520577016039343e-01,8.863330817852500543e-01
1.429496751968525547e+00,1.323863505299780252e+00,1.164648309804901194e+00,1.083516993981944232e+00,9.873263978034440003e-01,9.610441290367364164e-01,9.048954148859458257e-01,8.369234159361007563e-01,7.567048871869802573e-01,7.444282961362493900e-01
1.350615179061585458e+00,1.204713485062063105e+00,1.064007849905831193e+00,9.638569022461962454e-01,8.496643937814213343e-01,8.172993675309818684e-01,7.867593998483345397e-01,6.885055805049288269e-01,6.449773998028833777e-01,6.454151143333831664e-01
1.221583057406233630e+00,1.083218709763598353e+00,9.618013866341297291e-01,8.693691712872733124e-01,7.487400000306083658e-01,6.953804926400007913e-01,6.403289652853337843e-01,5.955592136601380870e-01,5.149145041618290453e-01,4.982987253606943057e-01
1.121008245600208397e+00,1.002407143874754825e+00,9.023560183119315736e-01,7.796141363183628492e-01,6.564187117772952718e-01,5.997534888398867725e-01,5.398810699001216351e-01,4.698022791486854421e-01,4.318069324515361740e-01,4.025584670506511253e-01
9.785442133710869905e-01,8.648641993556684948e-01,7.749521218614148221e-01,6.823994044906932510e-01,5.663141551952404207e-01,5.041116057429545494e-01,4.145375404778461892e-01,3.903184386396312822e-01,3.267209141555140750e-01,2.953373338452034980e-01
8.821555324590910629e-01,7.538399315904741327e-01,6.812690289183389591e-01,6.008319690993786377e-01,5.136873767255152323e-01,4.118449767959944663e-01,3.193586687907837285e-01,2.961508528114242256e-01,2.410572705481063560e-01,2.192386090163697399e-01
8.198444472266448457e-01,6.706417222003482337e-01,5.766940284034515196e-01,4.830614184321098126e-01,4.133952957184444110e-01,3.290287782117551352e-01,2.414097441669406097e-01,1.997868265674036803e-01,1.557091349100159505e-01,1.387160861739663020e-01
7.122545350141413767e-01,5.635105069544641410e-01,4.896628802560003546e-01,3.872216321449187815e-01,3.124660626475361247e-01,2.768578326592376904e-01,2.024952700478860057e-01,1.303894189561089212e-01,9.538340201201045421e-02,7.837374798873075754e-02
4.646698590290981312e-01,4.207033971826297236e-01,3.484003671239330191e-01,2.951377090102987877e-01,2.083304857715908565e-01,1.676625291711137111e-01,1.007244488559841250e-01,6.385512217593830586e-02,3.455894026190139273e-02,1.068270439418312311e-02
