
1	0	144.074005	329.842987	161.061996
1	1	143.815994	319.951996	161.061996
1	2	143.979996	310.757996	161.061996
1	3	143.895996	301.388000	161.061996
1	4	143.608002	292.062988	161.061996
1	5	143.084000	282.082001	161.061996
1	6	142.410004	271.852997	161.061996
1	7	141.770004	261.869995	161.061996
1	8	141.199005	252.149002	161.061996
1	9	140.087997	242.968994	161.061996
1	10	139.080994	234.188004	161.061996
1	11	138.544006	224.962006	161.061996
1	12	138.447998	215.337006	161.061996
1	13	138.395004	205.550995	161.061996
1	14	138.283997	195.682007	161.061996
1	15	137.962006	186.076996	161.061996
1	16	137.397995	176.796997	161.061996
1	17	137.009995	168.011002	161.061996
1	18	136.309998	158.856995	161.061996
1	19	135.279007	149.589996	161.061996
1	20	134.016006	140.182999	161.061996
1	21	132.684006	130.938995	161.061996
1	22	131.251999	121.685997	161.061996
1	23	129.509003	112.582001	161.061996
1	24	127.717003	103.551003	161.061996
1	25	125.248001	94.901199	161.061996
1	26	122.596001	86.100998	161.061996
1	27	120.327003	77.009102	161.061996
1	28	118.320999	68.056396	161.061996
1	29	116.209000	59.097301	161.061996
1	30	113.803001	49.894600	161.061996
1	31	111.166000	40.807201	161.061996
1	32	108.302002	32.002602	161.061996
1	33	105.225998	23.501499	161.061996
1	34	102.113998	15.363800	161.061996
1	35	98.763802	7.734340	161.061996
1	36	94.916397	0.148156	161.061996
1	37	91.201698	-7.517170	161.061996
1	38	87.040604	-14.868900	161.061996
1	39	82.453400	-22.035999	161.061996
1	40	77.358597	-28.472099	161.061996
1	41	71.770599	-34.979301	161.061996
1	42	65.986397	-41.565300	161.061996
1	43	60.449799	-48.155998	161.061996
1	44	54.592899	-54.373600	161.061996
1	45	48.284901	-60.620201	161.061996
1	46	41.084099	-66.676498	161.061996
1	47	33.740101	-72.505997	161.061996
1	48	26.451500	-77.917000	161.061996
1	49	18.928699	-82.847900	161.061996
1	50	11.482900	-87.214699	161.061996
1	51	3.954140	-91.215103	161.061996
1	52	-3.536760	-94.887199	161.061996
1	53	-11.279800	-98.315399	161.061996
1	54	-19.432301	-101.761002	161.061996
1	55	-27.767200	-104.690002	161.061996
1	56	-36.388500	-107.411003	161.061996
1	57	-45.201500	-110.190002	161.061996
1	58	-53.685200	-113.069000	161.061996
1	59	-61.999901	-115.602997	161.061996
1	60	-70.895302	-117.878998	161.061996
1	61	-80.277603	-119.907997	161.061996
1	62	-89.773003	-121.873001	161.061996
1	63	-99.367798	-123.509003	161.061996
1	64	-109.404999	-124.438004	161.061996
1	65	-118.816002	-124.900002	161.061996
1	66	-127.877998	-125.088997	161.061996
1	67	-136.595993	-125.228996	161.061996
1	68	-145.707993	-124.900002	161.061996
1	69	-155.123001	-124.752998	161.061996
1	70	-164.677002	-123.957001	161.061996
1	71	-174.628998	-123.196999	161.061996
1	72	-184.770996	-122.676003	161.061996
1	73	-194.341003	-122.579002	161.061996
1	74	-203.345001	-122.666000	161.061996
1	75	-212.332993	-122.893997	161.061996
1	76	-221.593002	-122.752998	161.061996
1	77	-231.598999	-122.269997	161.061996
1	78	-241.919998	-121.862999	161.061996
1	79	-252.447006	-121.554001	161.061996
1	80	-262.768005	-120.544998	161.061996
1	81	-272.170013	-119.456001	161.061996
1	82	-280.683014	-118.487000	161.061996
1	83	-288.899994	-117.181999	161.061996
1	84	-297.820007	-115.667999	161.061996
1	85	-307.862000	-113.755997	161.061996
1	86	-318.121002	-111.344002	161.061996
1	87	-328.747986	-109.481003	161.061996
1	88	-338.519989	-108.309998	161.061996
1	89	-347.434998	-107.338997	161.061996
1	90	-355.588989	-106.671997	161.061996
1	91	-364.161987	-105.723999	161.061996
1	92	-373.864990	-104.418999	161.061996
1	93	-384.121002	-103.162003	161.061996
1	94	-394.891998	-101.723000	161.061996
1	95	-405.463989	-99.949097	161.061996

2	0	92.194901	264.457001	164.526993
2	1	91.479401	255.630997	164.526993
2	2	90.864601	246.222000	164.526993
2	3	90.376701	235.929001	164.526993
2	4	89.872498	225.580994	164.526993
2	5	89.266502	214.798996	164.526993
2	6	87.988403	205.912994	164.526993
2	7	86.829697	196.115005	164.526993
2	8	86.430496	186.339005	164.526993
2	9	86.177101	176.287003	164.526993
2	10	86.022499	165.895004	164.526993
2	11	85.706902	155.375000	164.526993
2	12	85.716904	145.212997	164.526993
2	13	85.256104	135.561996	164.526993
2	14	84.596001	126.296997	164.526993
2	15	83.433502	117.390999	164.526993
2	16	81.783401	108.517998	164.526993
2	17	80.177200	98.985001	164.526993
2	18	78.577301	89.551003	164.526993
2	19	76.647499	80.100098	164.526993
2	20	74.173103	70.854301	164.526993
2	21	70.925400	61.917500	164.526993
2	22	67.497398	53.354698	164.526993
2	23	64.587097	44.934299	164.526993
2	24	61.907299	36.677502	164.526993
2	25	58.998001	28.272301	164.526993
2	26	56.234402	20.461599	164.526993
2	27	52.986599	12.634600	164.526993
2	28	48.897099	4.514360	164.526993
2	29	43.908501	-2.824990	164.526993
2	30	38.637199	-9.324480	164.526993
2	31	33.640400	-14.915500	164.526993
2	32	28.215500	-20.770700	164.526993
2	33	22.449900	-26.702499	164.526993
2	34	16.271900	-32.449299	164.526993
2	35	9.431970	-37.738300	164.526993
2	36	1.820540	-41.908798	164.526993
2	37	-6.241500	-45.671700	164.526993
2	38	-14.260000	-49.990799	164.526993
2	39	-22.093700	-54.161201	164.526993
2	40	-29.854900	-57.960999	164.526993
2	41	-38.106899	-61.481300	164.526993
2	42	-46.894199	-64.735497	164.526993
2	43	-55.652000	-67.787903	164.526993
2	44	-64.273804	-70.338303	164.526993
2	45	-73.312897	-72.290802	164.526993
2	46	-82.044403	-73.093803	164.526993
2	47	-90.865097	-73.723701	164.526993
2	48	-99.580803	-74.518997	164.526993
2	49	-108.568001	-75.235802	164.526993
2	50	-117.955002	-75.689201	164.526993
2	51	-127.626999	-75.612801	164.526993
2	52	-137.686005	-74.800797	164.526993
2	53	-148.445007	-74.646400	164.526993
2	54	-158.330994	-74.889397	164.526993
2	55	-167.664993	-74.959702	164.526993
2	56	-177.003006	-74.848099	164.526993
2	57	-186.350998	-74.719704	164.526993
2	58	-195.869995	-74.804703	164.526993
2	59	-205.518997	-74.613701	164.526993
2	60	-215.485992	-74.260002	164.526993
2	61	-225.205002	-73.342598	164.526993
2	62	-234.595001	-72.451202	164.526993
2	63	-243.567993	-72.061501	164.526993
2	64	-252.824997	-71.946404	164.526993
2	65	-262.122009	-72.046097	164.526993
2	66	-272.201996	-71.732002	164.526993
2	67	-282.712006	-70.622498	164.526993
2	68	-293.731995	-69.519402	164.526993
2	69	-303.997986	-69.178001	164.526993
2	70	-313.420013	-69.506699	164.526993
2	71	-322.412994	-70.318802	164.526993
2	72	-331.542999	-71.224197	164.526993
2	73	-341.071991	-71.925903	164.526993
2	74	-351.819000	-72.218803	164.526993
2	75	-363.122986	-72.235802	164.526993
2	76	-373.830994	-71.560097	164.526993
2	77	-383.217010	-70.601402	164.526993
2	78	-391.708008	-70.156303	164.526993
2	79	-399.897003	-70.274696	164.526993
2	80	-408.458008	-70.379898	164.526993

3	4	86.343697	393.756012	154.628006
3	5	84.348000	384.178009	154.628006
3	6	82.423798	374.825012	154.628006
3	7	81.255096	365.575989	154.628006
3	8	81.054497	355.993988	154.628006
3	9	81.120300	345.587006	154.628006
3	10	81.277397	335.151001	154.628006
3	11	81.163696	325.694000	154.628006
3	12	80.678398	316.537994	154.628006
3	13	79.629700	308.627014	154.628006
3	14	78.443802	301.036011	154.628006
3	15	77.421402	292.627991	154.628006
3	16	76.306900	283.329010	154.628006
3	17	75.668297	273.429993	154.628006
3	18	74.866798	263.251007	154.628006
3	19	73.752403	253.632004	154.628006
3	20	72.382500	244.160004	154.628006
3	21	71.179398	234.873993	154.628006
3	22	71.010803	225.621994	154.628006
3	23	71.672997	216.615997	154.628006
3	24	72.641197	207.013000	154.628006
3	25	74.075600	197.490997	154.628006
3	26	75.274902	187.992004	154.628006
3	27	76.146004	178.740997	154.628006
3	28	76.471703	169.598007	154.628006
3	29	76.306900	160.598007	154.628006
3	30	75.668297	151.947998	154.628006
3	31	74.970901	143.205994	154.628006
3	32	74.273499	134.643997	154.628006
3	33	73.221100	125.649002	154.628006
3	34	71.418297	116.940002	154.628006
3	35	69.339500	108.289001	154.628006
3	36	67.146797	99.761101	154.628006
3	37	65.566101	91.011703	154.628006
3	38	64.425697	82.195503	154.628006
3	39	63.586399	73.196404	154.628006
3	40	62.971802	64.421303	154.628006
3	41	62.378399	55.827202	154.628006
3	42	61.275700	47.322800	154.628006
3	43	59.975498	39.105598	154.628006
3	44	58.391399	31.220301	154.628006
3	45	56.168701	24.220600	154.628006
3	46	53.222801	17.463200	154.628006
3	47	49.811100	10.966600	154.628006
3	48	45.853500	4.147060	154.628006
3	49	41.282501	-2.237190	154.628006
3	50	36.076698	-8.228070	154.628006
3	51	30.371401	-13.378100	154.628006
3	52	24.155500	-18.266899	154.628006
3	53	18.100800	-23.348400	154.628006
3	54	12.828900	-28.674801	154.628006
3	55	7.781800	-34.332901	154.628006
3	56	2.378610	-40.229698	154.628006
3	57	-3.530780	-45.874199	154.628006
3	58	-10.126600	-51.187000	154.628006
3	59	-16.794500	-55.942501	154.628006
3	60	-24.047199	-59.786701	154.628006
3	61	-31.245100	-62.546799	154.628006
3	62	-38.357399	-64.623703	154.628006
3	63	-45.718800	-66.164398	154.628006
3	64	-53.116501	-66.973900	154.628006
3	65	-61.421200	-67.215202	154.628006
3	66	-70.258003	-66.479103	154.628006
3	67	-79.761803	-65.870499	154.628006
3	68	-88.929901	-65.655502	154.628006
3	69	-97.921799	-65.956596	154.628006
3	70	-106.262001	-66.529900	154.628006
3	71	-114.462997	-67.254601	154.628006
3	72	-122.721001	-67.744598	154.628006
3	73	-131.584000	-68.198097	154.628006
3	74	-140.533997	-68.269699	154.628006
3	75	-149.723007	-67.913696	154.628006
3	76	-159.246002	-67.106796	154.628006
3	77	-168.302002	-66.419502	154.628006
