#description: jpscore (0.8.4)
#agents: 7
#count: 0
#framerate: 8.00
#geometry: stairs_geometry.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
1	0	1.00	0.50	0.00	0.18	0.25	180.00	0	
2	0	4.00	2.50	0.00	0.18	0.25	180.00	0	
3	0	2.00	0.50	0.00	0.18	0.25	180.00	0	
4	0	1.50	3.00	0.00	0.18	0.25	180.00	0	
5	0	2.00	1.00	0.00	0.18	0.25	180.00	0	
6	0	1.00	2.00	0.00	0.18	0.25	180.00	0	
7	0	3.00	0.50	0.00	0.18	0.25	180.00	0	
1	1	0.99	0.50	0.00	0.23	0.24	151.63	51	
2	1	3.99	2.50	0.00	0.23	0.24	179.64	52	
3	1	1.99	0.50	0.00	0.23	0.24	171.09	48	
4	1	1.49	3.00	0.00	0.23	0.24	-174.31	51	
5	1	1.99	1.00	0.00	0.23	0.24	174.90	49	
6	1	0.99	2.00	0.00	0.23	0.24	180.00	52	
7	1	2.99	0.50	0.00	0.23	0.24	160.08	50	
1	2	0.98	0.51	0.00	0.27	0.23	140.90	91	
2	2	3.97	2.50	0.00	0.28	0.23	179.55	97	
3	2	1.98	0.51	0.00	0.26	0.23	160.95	85	
4	2	1.48	3.00	0.00	0.27	0.23	-167.68	94	
5	2	1.98	1.00	0.00	0.27	0.23	169.37	90	
6	2	0.97	2.00	0.00	0.28	0.23	180.00	97	
7	2	2.98	0.51	0.00	0.27	0.23	160.29	89	
1	3	0.96	0.53	0.00	0.30	0.23	135.96	122	
2	3	3.95	2.50	0.00	0.31	0.22	179.42	131	
3	3	1.95	0.51	0.00	0.29	0.23	156.79	112	
4	3	1.45	2.99	0.00	0.31	0.22	-165.21	128	
5	3	1.95	1.01	0.00	0.30	0.22	167.04	122	
6	3	0.95	2.00	0.00	0.31	0.22	180.00	132	
7	3	2.95	0.52	0.00	0.29	0.23	159.41	116	
1	4	0.94	0.56	0.00	0.31	0.22	129.85	135	
2	4	3.91	2.50	0.00	0.34	0.22	179.24	157	
3	4	1.93	0.53	0.00	0.31	0.22	154.50	130	
4	4	1.41	2.98	0.00	0.33	0.22	-164.19	154	
5	4	1.92	1.02	0.00	0.32	0.22	165.59	144	
6	4	0.91	2.00	0.00	0.34	0.22	180.00	160	
7	4	2.92	0.53	0.00	0.31	0.22	158.77	134	
1	5	0.92	0.58	0.00	0.31	0.22	123.35	137	
2	5	3.87	2.50	0.00	0.35	0.21	179.02	176	
3	5	1.90	0.54	0.00	0.32	0.22	152.88	139	
4	5	1.38	2.97	0.00	0.35	0.22	-164.17	173	
5	5	1.88	1.03	0.00	0.33	0.22	163.92	159	
6	5	0.87	2.00	0.00	0.36	0.21	180.00	181	
7	5	2.89	0.54	0.00	0.32	0.22	158.50	146	
1	6	0.90	0.61	0.00	0.31	0.22	119.81	137	
2	6	3.82	2.50	0.00	0.37	0.21	178.80	191	
3	6	1.87	0.56	0.00	0.32	0.22	151.23	143	
4	6	1.33	2.96	0.00	0.36	0.21	-165.22	186	
5	6	1.84	1.04	0.00	0.34	0.22	162.15	167	
6	6	0.82	2.00	0.00	0.37	0.21	180.00	197	
7	6	2.86	0.56	0.00	0.33	0.22	158.14	153	
1	7	0.88	0.64	0.00	0.31	0.22	112.00	130	
2	7	3.77	2.50	0.00	0.38	0.21	178.59	202	
3	7	1.84	0.58	0.00	0.32	0.22	149.72	144	
4	7	1.29	2.95	0.00	0.37	0.21	-165.97	197	
5	7	1.80	1.05	0.00	0.34	0.22	159.97	169	
6	7	0.77	2.00	0.00	0.39	0.21	180.00	210	
7	7	2.82	0.57	0.00	0.33	0.22	157.60	157	
1	8	0.87	0.67	0.00	0.30	0.23	106.43	125	
2	8	3.72	2.50	0.00	0.39	0.21	178.36	211	
3	8	1.81	0.59	0.00	0.32	0.22	148.13	141	
4	8	1.24	2.93	0.00	0.38	0.21	-166.40	204	
5	8	1.77	1.07	0.00	0.34	0.22	157.24	168	
6	8	0.72	2.00	0.00	0.40	0.21	180.00	220	
7	8	2.79	0.58	0.00	0.34	0.22	156.95	159	
1	9	0.86	0.70	0.00	0.30	0.23	104.46	121	
2	9	3.67	2.51	0.00	0.39	0.21	178.11	217	
3	9	1.78	0.61	0.00	0.32	0.22	147.15	137	
4	9	1.19	2.92	0.00	0.39	0.21	-166.61	210	
5	9	1.73	1.08	0.00	0.34	0.22	154.34	165	
6	9	0.66	2.00	0.00	0.40	0.20	180.00	228	
7	9	2.75	0.60	0.00	0.34	0.22	156.32	159	
1	10	0.86	0.73	0.00	0.29	0.23	99.41	115	
2	10	3.62	2.51	0.00	0.40	0.21	177.86	221	
3	10	1.75	0.63	0.00	0.31	0.22	145.83	133	
4	10	1.14	2.91	0.00	0.39	0.21	-166.63	213	
5	10	1.69	1.10	0.00	0.34	0.22	151.89	162	
6	10	0.61	2.00	0.00	0.41	0.20	180.00	234	
7	10	2.71	0.62	0.00	0.33	0.22	155.87	157	
1	11	0.86	0.76	0.00	0.28	0.23	85.22	108	
2	11	3.56	2.51	0.00	0.40	0.20	177.61	224	
3	11	1.72	0.65	0.00	0.30	0.22	144.33	126	
4	11	1.09	2.90	0.00	0.39	0.21	-166.99	216	
5	11	1.66	1.12	0.00	0.33	0.22	149.98	159	
6	11	0.55	2.00	0.00	0.41	0.20	180.00	238	
7	11	2.68	0.63	0.00	0.33	0.22	155.17	155	
1	12	0.86	0.78	0.00	0.28	0.23	89.97	102	
2	12	3.51	2.51	0.00	0.40	0.20	177.37	226	
3	12	1.70	0.67	0.00	0.30	0.23	143.25	121	
4	12	1.04	2.89	0.00	0.40	0.21	-167.25	219	
5	12	1.62	1.14	0.00	0.33	0.22	148.64	157	
6	12	0.49	2.00	0.00	0.42	0.20	180.00	242	
7	12	2.65	0.65	0.00	0.33	0.22	154.39	152	
1	13	0.86	0.81	0.00	0.28	0.23	87.00	98	
2	13	3.45	2.52	0.00	0.40	0.20	177.16	228	
3	13	1.68	0.68	0.00	0.30	0.23	143.15	117	
4	13	0.98	2.87	0.00	0.40	0.21	-167.16	220	
5	13	1.59	1.16	0.00	0.33	0.22	148.42	157	
6	13	0.43	2.00	0.00	0.42	0.20	180.00	245	
7	13	2.61	0.66	0.00	0.33	0.22	153.94	149	
1	14	0.86	0.83	0.00	0.27	0.23	84.48	96	
2	14	3.40	2.52	0.00	0.41	0.20	176.98	229	
3	14	1.65	0.70	0.00	0.29	0.23	143.19	115	
4	14	0.93	2.86	0.00	0.40	0.21	-166.80	221	
5	14	1.56	1.18	0.00	0.33	0.22	148.80	157	
6	14	0.37	2.00	0.00	0.42	0.20	180.00	247	
7	14	2.58	0.68	0.00	0.32	0.22	153.79	147	
1	15	0.86	0.85	0.00	0.27	0.23	91.69	92	
2	15	3.34	2.52	0.00	0.41	0.20	176.70	229	
3	15	1.63	0.72	0.00	0.29	0.23	143.02	113	
4	15	0.88	2.85	0.00	0.40	0.21	-166.21	221	
5	15	1.53	1.20	0.00	0.33	0.22	149.11	158	
6	15	0.31	2.00	0.00	0.43	0.20	180.00	249	
7	15	2.55	0.70	0.00	0.32	0.22	153.61	146	
1	16	0.86	0.87	0.00	0.27	0.23	90.30	88	
2	16	3.28	2.53	0.00	0.41	0.20	176.24	229	
3	16	1.61	0.73	0.00	0.29	0.23	143.94	112	
4	16	0.82	2.84	0.00	0.40	0.21	-166.06	221	
5	16	1.49	1.22	0.00	0.33	0.22	149.52	159	
6	16	0.25	2.00	0.00	0.43	0.20	180.00	250	
7	16	2.52	0.71	0.00	0.32	0.22	153.44	145	
1	17	0.86	0.90	0.00	0.26	0.23	89.36	85	
2	17	3.23	2.53	0.00	0.41	0.20	175.77	228	
3	17	1.59	0.75	0.00	0.29	0.23	144.55	110	
4	17	0.77	2.82	0.00	0.40	0.21	-165.98	222	
5	17	1.46	1.24	0.00	0.34	0.22	150.52	160	
6	17	0.18	2.00	0.00	0.43	0.20	180.00	251	
7	17	2.48	0.73	0.00	0.32	0.22	153.54	144	
1	18	0.86	0.92	0.00	0.26	0.23	88.76	80	
2	18	3.17	2.53	0.00	0.40	0.20	175.43	228	
3	18	1.56	0.77	0.00	0.29	0.23	144.85	109	
4	18	0.72	2.81	0.00	0.40	0.21	-165.53	222	
5	18	1.42	1.26	0.00	0.34	0.22	151.25	162	
6	18	0.12	2.00	0.00	0.43	0.20	180.00	252	
7	18	2.45	0.74	0.00	0.32	0.22	153.74	143	
1	19	0.86	0.94	0.00	0.25	0.24	88.95	76	
2	19	3.12	2.54	0.00	0.40	0.20	175.21	228	
3	19	1.54	0.78	0.00	0.29	0.23	145.18	107	
4	19	0.67	2.80	0.00	0.40	0.21	-164.69	222	
5	19	1.39	1.28	0.00	0.34	0.22	151.94	164	
6	19	0.06	2.00	0.00	0.43	0.20	180.00	252	
7	19	2.42	0.76	0.00	0.32	0.22	153.80	143	
1	20	0.86	0.95	0.00	0.25	0.24	89.72	71	
2	20	3.06	2.54	0.00	0.40	0.20	175.07	228	
3	20	1.52	0.80	0.00	0.28	0.23	146.20	106	
4	20	0.61	2.78	0.00	0.40	0.21	-163.55	221	
5	20	1.35	1.30	0.00	0.34	0.22	153.30	165	
6	20	-0.00	2.00	0.00	0.43	0.20	180.00	253	
7	20	2.39	0.77	0.00	0.32	0.22	153.72	142	
1	21	0.86	0.97	0.00	0.25	0.24	90.86	68	
2	21	3.00	2.55	0.00	0.40	0.20	175.01	228	
3	21	1.50	0.81	0.00	0.28	0.23	146.89	105	
4	21	0.56	2.76	0.00	0.40	0.21	-162.45	228	
5	21	1.32	1.32	0.00	0.34	0.22	154.49	169	
6	21	-0.06	2.00	0.08	0.43	0.20	180.00	253	
7	21	2.36	0.79	0.00	0.32	0.22	153.92	142	
1	22	0.86	0.99	0.00	0.24	0.24	94.46	61	
2	22	2.95	2.55	0.00	0.41	0.20	174.99	228	
3	22	1.48	0.82	0.00	0.28	0.23	147.42	104	
4	22	0.51	2.75	0.00	0.41	0.20	-161.21	234	
5	22	1.28	1.33	0.00	0.35	0.22	155.62	174	
6	22	-0.13	2.00	0.15	0.43	0.20	180.00	253	
7	22	2.33	0.80	0.00	0.32	0.22	154.17	141	
1	23	0.86	1.00	0.00	0.23	0.24	82.28	56	
2	23	2.89	2.56	0.00	0.41	0.20	175.00	229	
3	23	1.46	0.84	0.00	0.28	0.23	147.62	103	
4	23	0.45	2.73	0.00	0.41	0.20	-159.74	238	
5	23	1.24	1.35	0.00	0.35	0.21	157.23	178	
6	23	-0.19	2.00	0.23	0.43	0.20	180.00	254	
7	23	2.30	0.82	0.00	0.32	0.22	154.26	140	
1	24	0.86	1.01	0.00	0.26	0.23	130.54	78	
2	24	2.84	2.56	0.00	0.41	0.20	174.85	229	
3	24	1.43	0.85	0.00	0.29	0.23	149.20	108	
4	24	0.40	2.71	0.00	0.42	0.20	-159.22	241	
5	24	1.20	1.37	0.00	0.36	0.21	159.83	183	
6	24	-0.25	2.00	0.30	0.43	0.20	180.00	254	
7	24	2.26	0.84	0.00	0.32	0.22	154.43	142	
1	25	0.84	1.03	0.00	0.29	0.23	140.52	112	
2	25	2.78	2.57	0.00	0.40	0.20	174.57	228	
3	25	1.41	0.86	0.00	0.30	0.23	151.71	120	
4	25	0.34	2.69	0.00	0.42	0.20	-159.31	244	
5	25	1.15	1.38	0.00	0.36	0.21	162.33	189	
6	25	-0.31	2.00	0.38	0.43	0.20	180.00	254	
7	25	2.23	0.85	0.00	0.32	0.22	155.09	146	
1	26	0.81	1.05	0.00	0.32	0.22	145.61	139	
2	26	2.72	2.57	0.00	0.40	0.20	174.36	227	
3	26	1.38	0.88	0.00	0.31	0.22	153.10	132	
4	26	0.29	2.66	0.00	0.42	0.20	-158.69	246	
5	26	1.11	1.40	0.00	0.37	0.21	164.23	195	
6	26	-0.38	2.00	0.45	0.43	0.20	180.00	254	
7	26	2.20	0.87	0.00	0.33	0.22	156.00	150	
1	27	0.78	1.07	0.00	0.34	0.22	148.58	160	
2	27	2.67	2.58	0.00	0.40	0.20	174.34	228	
3	27	1.35	0.89	0.00	0.32	0.22	153.87	142	
4	27	0.23	2.64	0.00	0.42	0.20	-159.49	248	
5	27	1.06	1.41	0.00	0.37	0.21	165.81	199	
6	27	-0.44	2.00	0.53	0.43	0.20	180.00	254	
7	27	2.16	0.88	0.00	0.33	0.22	156.75	156	
1	28	0.75	1.09	0.00	0.35	0.21	149.72	176	
2	28	2.61	2.58	0.00	0.41	0.20	174.43	228	
3	28	1.32	0.91	0.00	0.33	0.22	154.18	148	
4	28	0.17	2.62	0.00	0.43	0.20	-160.85	249	
5	28	1.01	1.42	0.00	0.38	0.21	168.10	203	
6	28	-0.50	2.00	0.60	0.43	0.20	180.00	254	
7	28	2.13	0.90	0.00	0.34	0.22	157.23	160	
1	29	0.71	1.11	0.00	0.36	0.21	151.48	189	
2	29	2.56	2.59	0.00	0.41	0.20	174.56	229	
3	29	1.29	0.93	0.00	0.33	0.22	154.82	153	
4	29	0.11	2.60	0.00	0.43	0.20	-161.48	250	
5	29	0.96	1.43	0.00	0.38	0.21	169.57	205	
6	29	-0.56	2.00	0.67	0.43	0.20	180.00	254	
7	29	2.09	0.91	0.00	0.34	0.22	157.66	164	
1	30	0.66	1.13	0.00	0.37	0.21	152.38	198	
