#description: jpscore (0.8.4)
#count: 0
#framerate: 8.00
#geometry: /Users/gjaeger/Documents/hubs/JuPedSim_github/jpsreport/demos/corridor/geo_corridor.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
1	0	9.00	1.50	0.00	0.18	0.25	0.00	0	
2	0	4.00	1.00	0.00	0.18	0.25	0.00	0	
3	0	8.00	0.50	0.00	0.18	0.25	0.00	0	
4	0	1.00	1.50	0.00	0.18	0.25	0.00	0	
5	0	6.00	1.00	0.00	0.18	0.25	0.00	0	
6	0	3.00	0.50	0.00	0.18	0.25	0.00	0	
7	0	8.00	1.00	0.00	0.18	0.25	0.00	0	
8	0	7.00	1.00	0.00	0.18	0.25	0.00	0	
9	0	7.50	1.50	0.00	0.18	0.25	0.00	0	
10	0	7.00	1.50	0.00	0.18	0.25	0.00	0	
11	0	3.50	1.50	0.00	0.18	0.25	0.00	0	
12	0	3.50	0.50	0.00	0.18	0.25	0.00	0	
13	0	4.00	1.50	0.00	0.18	0.25	0.00	0	
14	0	1.50	1.00	0.00	0.18	0.25	0.00	0	
15	0	0.50	1.50	0.00	0.18	0.25	0.00	0	
16	0	9.50	1.50	0.00	0.18	0.25	0.00	0	
17	0	2.00	1.50	0.00	0.18	0.25	0.00	0	
18	0	6.50	0.50	0.00	0.18	0.25	0.00	0	
19	0	4.00	0.50	0.00	0.18	0.25	0.00	0	
20	0	4.50	1.50	0.00	0.18	0.25	0.00	0	
1	1	9.01	1.50	0.00	0.23	0.24	-14.50	49	
2	1	4.01	1.00	0.00	0.23	0.24	-3.15	49	
3	1	8.01	0.50	0.00	0.23	0.24	9.09	51	
4	1	1.01	1.50	0.00	0.23	0.24	-9.20	46	
5	1	6.01	1.00	0.00	0.22	0.24	2.67	44	
6	1	3.01	0.50	0.00	0.22	0.24	11.21	42	
7	1	8.01	1.00	0.00	0.23	0.24	-1.06	50	
8	1	7.01	1.00	0.00	0.23	0.24	-3.02	46	
9	1	7.51	1.50	0.00	0.23	0.24	-8.26	47	
10	1	7.01	1.50	0.00	0.23	0.24	-10.08	45	
11	1	3.51	1.50	0.00	0.22	0.24	-6.54	42	
12	1	3.51	0.50	0.00	0.22	0.24	6.24	42	
13	1	4.01	1.50	0.00	0.23	0.24	-9.54	48	
14	1	1.51	1.00	0.00	0.23	0.24	-3.24	47	
15	1	0.51	1.50	0.00	0.22	0.24	-14.02	46	
16	1	9.51	1.50	0.00	0.23	0.24	-13.16	54	
17	1	2.01	1.50	0.00	0.23	0.24	-11.72	49	
18	1	6.51	0.50	0.00	0.22	0.24	6.80	45	
19	1	4.01	0.50	0.00	0.23	0.24	7.44	51	
20	1	4.51	1.50	0.00	0.23	0.24	-12.48	52	
1	2	9.02	1.50	0.00	0.27	0.23	-6.18	88	
2	2	4.02	1.00	0.00	0.27	0.23	-3.04	90	
3	2	8.03	0.50	0.00	0.27	0.23	2.41	94	
4	2	1.02	1.50	0.00	0.26	0.23	-1.30	84	
5	2	6.02	1.00	0.00	0.26	0.23	2.61	79	
6	2	3.02	0.50	0.00	0.25	0.23	2.37	75	
7	2	8.02	1.00	0.00	0.27	0.23	-1.17	93	
8	2	7.02	1.00	0.00	0.26	0.23	-2.94	83	
9	2	7.52	1.50	0.00	0.27	0.23	-0.52	87	
10	2	7.02	1.50	0.00	0.26	0.23	-2.68	82	
11	2	3.52	1.50	0.00	0.25	0.24	-10.16	76	
12	2	3.52	0.50	0.00	0.26	0.23	8.75	79	
13	2	4.02	1.50	0.00	0.27	0.23	-3.13	86	
14	2	1.52	1.00	0.00	0.27	0.23	-3.12	87	
15	2	0.52	1.50	0.00	0.26	0.23	-5.43	83	
16	2	9.53	1.50	0.00	0.28	0.23	-5.55	98	
17	2	2.02	1.50	0.00	0.27	0.23	-3.49	88	
18	2	6.52	0.50	0.00	0.26	0.23	8.12	85	
19	2	4.03	0.50	0.00	0.27	0.23	1.71	95	
20	2	4.52	1.50	0.00	0.27	0.23	-4.73	94	
1	3	9.05	1.49	0.00	0.30	0.23	-3.54	119	
2	3	4.05	1.00	0.00	0.30	0.23	-2.93	123	
3	3	8.05	0.50	0.00	0.31	0.23	0.62	128	
4	3	1.05	1.50	0.00	0.29	0.23	-5.44	112	
5	3	6.04	1.00	0.00	0.28	0.23	2.59	105	
6	3	3.04	0.50	0.00	0.28	0.23	7.81	100	
7	3	8.05	1.00	0.00	0.30	0.23	-1.32	125	
8	3	7.05	1.00	0.00	0.29	0.23	-2.90	109	
9	3	7.55	1.50	0.00	0.30	0.23	-4.02	118	
10	3	7.05	1.50	0.00	0.29	0.23	-0.57	109	
11	3	3.54	1.50	0.00	0.28	0.23	-3.04	99	
12	3	3.54	0.50	0.00	0.28	0.23	1.88	106	
13	3	4.05	1.50	0.00	0.30	0.23	-1.45	116	
