#description: jpscore (0.8.4)
#agents: 1500
#count: 0
#framerate: 16.00
#geometry: source_geometry.xml
#sources: sources.xml
#goals: goals.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

#ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
1	81	1.55	1.47	0.00	0.15	0.15	-32.52	0	
2	81	1.47	3.01	0.00	0.15	0.15	177.79	0	
3	81	3.02	1.46	0.00	0.15	0.15	-60.45	0	
4	81	0.72	2.28	0.00	0.15	0.15	133.47	0	
5	81	0.36	1.16	0.00	0.15	0.15	101.04	0	
301	81	7.47	7.53	0.00	0.15	0.15	141.67	255	
302	81	5.98	7.54	0.00	0.15	0.15	110.93	255	
303	81	7.48	6.04	0.00	0.15	0.15	123.90	255	
304	81	7.47	8.96	0.00	0.15	0.15	-160.62	255	
305	81	8.96	7.47	0.00	0.15	0.15	-106.59	255	
601	81	7.48	1.49	0.00	0.15	0.15	-149.65	35	
602	81	5.97	1.48	0.00	0.15	0.15	-125.43	35	
603	81	7.47	2.97	0.00	0.15	0.15	-130.37	35	
604	81	8.96	1.53	0.00	0.15	0.15	107.45	35	
605	81	6.72	0.73	0.00	0.15	0.15	-156.72	35	
901	81	1.48	7.48	0.00	0.15	0.15	-138.03	127	
902	81	1.47	5.99	0.00	0.15	0.15	-179.47	127	
903	81	1.53	8.96	0.00	0.15	0.15	-18.84	127	
904	81	3.01	7.54	0.00	0.15	0.15	75.17	127	
905	81	0.71	6.72	0.00	0.15	0.15	-141.62	127	
1201	81	4.50	4.47	0.00	0.15	0.15	-90.31	90	
1202	81	3.45	4.50	0.00	0.15	0.15	179.98	90	
1203	81	4.50	3.45	0.00	0.15	0.15	-90.00	90	
1204	81	4.50	5.55	0.00	0.15	0.15	90.00	90	
1205	81	5.51	4.47	0.00	0.15	0.15	-95.77	90	
1	82	1.60	1.44	0.00	0.15	0.15	-32.54	0	
2	82	1.41	3.01	0.00	0.15	0.15	178.18	0	
3	82	3.05	1.41	0.00	0.15	0.15	-60.46	0	
4	82	0.67	2.32	0.00	0.15	0.15	133.07	0	
5	82	0.35	1.22	0.00	0.15	0.15	100.84	0	
301	82	7.42	7.57	0.00	0.15	0.15	141.67	255	
302	82	5.96	7.60	0.00	0.15	0.15	110.93	255	
303	82	7.44	6.09	0.00	0.15	0.15	123.90	255	
304	82	7.41	8.96	0.00	0.15	0.15	178.48	255	
305	82	8.97	7.41	0.00	0.15	0.15	-85.58	255	
601	82	7.43	1.46	0.00	0.15	0.15	-149.52	35	
602	82	5.94	1.43	0.00	0.15	0.15	-124.92	35	
603	82	7.43	2.92	0.00	0.15	0.15	-130.37	35	
604	82	8.97	1.59	0.00	0.15	0.15	86.56	35	
605	82	6.66	0.70	0.00	0.15	0.15	-157.38	35	
901	82	1.44	7.45	0.00	0.15	0.15	-138.00	127	
902	82	1.41	5.99	0.00	0.15	0.15	-179.82	127	
903	82	1.59	8.96	0.00	0.15	0.15	2.04	127	
904	82	3.03	7.60	0.00	0.15	0.15	75.17	127	
905	82	0.66	6.68	0.00	0.15	0.15	-141.15	127	
1201	82	4.50	4.42	0.00	0.15	0.15	-90.22	90	
1202	82	3.38	4.50	0.00	0.15	0.15	179.99	90	
1203	82	4.50	3.38	0.00	0.15	0.15	-90.00	90	
1204	82	4.50	5.62	0.00	0.15	0.15	90.00	90	
1205	82	5.50	4.40	0.00	0.15	0.15	-96.77	90	
1	83	1.65	1.40	0.00	0.15	0.15	-32.54	0	
2	83	1.35	3.01	0.00	0.15	0.15	178.16	0	
3	83	3.08	1.35	0.00	0.15	0.15	-60.46	0	
4	83	0.63	2.37	0.00	0.15	0.15	133.11	0	
5	83	0.34	1.28	0.00	0.15	0.15	100.82	0	
301	83	7.37	7.61	0.00	0.15	0.15	141.67	255	
302	83	5.94	7.66	0.00	0.15	0.15	110.93	255	
303	83	7.41	6.14	0.00	0.15	0.15	123.90	255	
304	83	7.35	8.97	0.00	0.15	0.15	177.57	255	
305	83	8.97	7.35	0.00	0.15	0.15	-85.16	255	
601	83	7.39	1.44	0.00	0.15	0.15	-149.51	35	
602	83	5.90	1.38	0.00	0.15	0.15	-124.93	35	
603	83	7.39	2.87	0.00	0.15	0.15	-130.37	35	
604	83	8.97	1.65	0.00	0.15	0.15	85.95	35	
605	83	6.60	0.68	0.00	0.15	0.15	-157.40	35	
901	83	1.41	7.42	0.00	0.15	0.15	-138.00	127	
902	83	1.35	5.99	0.00	0.15	0.15	-179.81	127	
903	83	1.65	8.97	0.00	0.15	0.15	2.88	127	
904	83	3.04	7.66	0.00	0.15	0.15	75.17	127	
905	83	0.61	6.64	0.00	0.15	0.15	-141.16	127	
1201	83	4.50	4.38	0.00	0.15	0.15	-90.23	90	
1202	83	3.32	4.50	0.00	0.15	0.15	180.00	90	
1203	83	4.50	3.32	0.00	0.15	0.15	-90.00	90	
1204	83	4.50	5.68	0.00	0.15	0.15	90.00	90	
1205	83	5.49	4.34	0.00	0.15	0.15	-96.84	90	
1	84	1.70	1.37	0.00	0.15	0.15	-32.55	0	
