Room No. 1 , Exit cross_0, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
2.754225854437796217e-01,2.784149370563892556e-01,2.930938525240862069e-01,4.685406837516850054e-01,6.651107113067951104e-01,8.871654704899801791e-01,1.119806697739519130e+00,1.329663009082226122e+00,1.620547918855400393e+00,1.824754936486079337e+00
1.286951542375000812e-01,6.440002469939473673e-02,1.364947753939341202e-01,2.927046892074859907e-01,4.608326208744455976e-01,7.388671619443640814e-01,9.691553582846891279e-01,1.277840999575435843e+00,1.482385932509261428e+00,1.777931073878059598e+00
6.261206209701870862e-02,6.261206209701870862e-02,6.122788185108973130e-02,2.954297449966559186e-01,4.654290852452453442e-01,7.404346377641837229e-01,9.429870010133899472e-01,1.287111590980647202e+00,1.504885146983567790e+00,1.807060096737096444e+00
1.176196233636845889e-01,5.380495916041874022e-02,1.158222959709798994e-01,3.065510472461359104e-01,4.898167222643776131e-01,7.485179947286553226e-01,9.497758834688380114e-01,1.291405803128409246e+00,1.545778256823056251e+00,1.861869704161631889e+00
2.194129171478681195e-01,1.991336772123721288e-01,2.193823043410565443e-01,4.417808709704734715e-01,6.273857007042078493e-01,8.138313012498966659e-01,1.005771935867776135e+00,1.274164055152019692e+00,1.659352704580344895e+00,1.889000215711793329e+00
2.655027641834662999e-01,2.623492607559441137e-01,3.201870554542214364e-01,5.544260835353977956e-01,7.066984553163170313e-01,8.899552697572616911e-01,1.061890254972189807e+00,1.328167852012211103e+00,1.769683203779966796e+00,2.092595904511007632e+00
4.073358543179730895e-01,3.409208580561037816e-01,5.362494971746757377e-01,6.813591728203461928e-01,8.590782912185602749e-01,1.078761112594521343e+00,1.244864934028538261e+00,1.452249813315136251e+00,1.847503666542899214e+00,2.295896511775206594e+00
6.731793572551931781e-01,5.949834615799340920e-01,6.941120195898521361e-01,9.111369396249334729e-01,1.054895854835907976e+00,1.303335599408956602e+00,1.434013151928379415e+00,1.553747409328094520e+00,1.816384946173551285e+00,2.417345486578450053e+00
9.342546855931982419e-01,8.563725111687454650e-01,9.497643742786138210e-01,1.059688599466678038e+00,1.308500983972806342e+00,1.624534513626595622e+00,1.843985245461834843e+00,2.014249744476720672e+00,1.966121636591375621e+00,2.684796180156172163e+00
1.122066511909987740e+00,1.067092444536826612e+00,1.172492337979229804e+00,1.391588348890723026e+00,1.590687570859488975e+00,1.920726497799173593e+00,2.269727819935605684e+00,2.692002529881930784e+00,2.551721015507947943e+00,2.757298475553560113e+00
1.380810576292274883e+00,1.333200172950135265e+00,1.443607598853340779e+00,1.610659179427492926e+00,1.852535368213636513e+00,2.171824944975964122e+00,2.615625155026306103e+00,3.379275472870917341e+00,4.415908565102722783e+00,5.025084196031329498e+00
1.558633161581625792e+00,1.523129689962269273e+00,1.632378048322542519e+00,1.872327445008884705e+00,2.022292999887898901e+00,2.319016284611869594e+00,2.722845626371329431e+00,3.744773964739058325e+00,5.772849966475634531e+00,1.000000000000000000e+01
1.811463606141386906e+00,1.779623694945567047e+00,1.890108860400254276e+00,2.040919385635845185e+00,2.277706644937997016e+00,2.467879191967763397e+00,3.165253232219153112e+00,4.136122798279274981e+00,5.166029350214746962e+00,7.661408923629386969e+00
1.993370357246038171e+00,1.963254233286030104e+00,2.074293016690507141e+00,2.204380249934724922e+00,2.448958905805322939e+00,2.943093250194370736e+00,3.454558375839449358e+00,4.142757016007378112e+00,5.000201691327137432e+00,6.429384409325305860e+00
2.250043690298140664e+00,2.223929136999167611e+00,2.338107537758863153e+00,2.463453416901033144e+00,2.641040169788585246e+00,3.100339286354572454e+00,3.583668489060735762e+00,4.152941690297533128e+00,4.894794911557440287e+00,6.055978834410732148e+00
2.449526511456161515e+00,2.410954765890718221e+00,2.525807959170319528e+00,2.638824824128993995e+00,2.906278774944105692e+00,3.317747370395607298e+00,3.703896979438086490e+00,4.209709369146649394e+00,4.852641914987581018e+00,5.906204406580987332e+00
2.780244130603040542e+00,2.686019074283821251e+00,2.795473641355525896e+00,2.901352728264583014e+00,3.079049619320538334e+00,3.422745284893199624e+00,3.921696977530306771e+00,4.409295149797705982e+00,4.997183911858909866e+00,5.794195873295564070e+00
2.980375429994625236e+00,2.878359300471623250e+00,2.987188260189352462e+00,3.070402037962418618e+00,3.315037720087530726e+00,3.527503305524966049e+00,4.010790411503336372e+00,4.493270320168747389e+00,5.010746397138683861e+00,5.704863610356495585e+00
3.257844371678936923e+00,3.148285604029164464e+00,3.251214624107006124e+00,3.326870202158603185e+00,3.467957283183068284e+00,3.727335962357094079e+00,4.083947198918410848e+00,4.579893950449300810e+00,5.043946954094161939e+00,5.646450695223031779e+00
3.444853506742439730e+00,3.331399431550730483e+00,3.429565151281014579e+00,3.487719395240056919e+00,3.697323083347519468e+00,3.846054366240240885e+00,4.246736188454414140e+00,4.745252765645608051e+00,5.091903862104199874e+00,5.606348202428076632e+00
3.709085402232154660e+00,3.594387548558011680e+00,3.679613052860555733e+00,3.738686880659740197e+00,3.841166684626550420e+00,4.083299092094821781e+00,4.318419095281683440e+00,4.803871104471784115e+00,5.253425324297427146e+00,5.722796179934441341e+00
3.883936996987595425e+00,3.768351349898869884e+00,3.841531216757852363e+00,3.889974565680056173e+00,4.060836995101716695e+00,4.210170500060066878e+00,4.502312339319910706e+00,4.850501465493577413e+00,5.294242914139770662e+00,5.729934117087845280e+00
4.129965956608874222e+00,4.017319428437141404e+00,4.081562022109393340e+00,4.124629074395717687e+00,4.201238602245698672e+00,4.340720416360632328e+00,4.594176646422325483e+00,4.988855261456896173e+00,5.336285668165514195e+00,5.747654357526240432e+00
4.290451439671659095e+00,4.176207116452085089e+00,4.236377417657340771e+00,4.263873772647749583e+00,4.420735079311768345e+00,4.548689298044023666e+00,4.688592000173748886e+00,5.028540264981096186e+00,5.460039602693167460e+00,5.873348048510461439e+00
4.522112709576885159e+00,4.410720967126701808e+00,4.464470112447264327e+00,4.489528553183474990e+00,4.550888565696472376e+00,4.674335739508840959e+00,4.895529052842221063e+00,5.171358648902644184e+00,5.485427195844202686e+00,5.898946553690472605e+00
